"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09","WT11"
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-22",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-23",,,,,"0.02","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-24",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-25",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-26",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-27",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-28",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-29",,,,,"0.43","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-06-30",,,,,"0.01","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-01",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-02",,,,,"0.18","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-05",,,,,"0.43",,,,,,,,,,,,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-06",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-07",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-08",,,,,"0.03","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-09",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-10",,,,,"0.05","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-11",,,,,"0.05","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-12",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-13",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-14",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-15",,,,,"0.18","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-20",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-21",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-22",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-23",,,,,"0.09","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-24",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-25",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-26",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-27",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-28",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-29",,,,,"0.01","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-30",,,,,"0.03","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-07-31",,,,,"0.01","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-01",,,,,"0.03","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-02",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-03",,,,,"0.21","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-04",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-05",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-06",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-07",,,,,"0.15","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-08",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-09",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-10",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-11",,,,,"0.61","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-12",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-17",,,,,"0.06","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-18",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-19",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-20",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-21",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-22",,,,,"0.60","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-23",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-24",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-25",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-26",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-27",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-28",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-29",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-30",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-08-31",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-01",,,,,"0.04","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-02",,,,,"0.12","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-08",,,,,"0.29","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-09",,,,,"0.03","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-10",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-13",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-14",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-15",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-16",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-17",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-18",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-19",,,,,"0.01","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-20",,,,,"0.22","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-21",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-22",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-23",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-24",,,,,"0.14","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-26",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-27",,,,,"0.23","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-28",,,,,"0.05","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-29",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-09-30",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-01",,,,,"1.28","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-04",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-05",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-06",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-07",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-08",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-09",,,,,"0.19","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-10",,,,,"1.45","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-14",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-18",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-19",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-20",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-21",,,,,"0.04","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-22",,,,,"0.62","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-23",,,,,"0.24","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-24",,,,,"0.01","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-25",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-26",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-27",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-28",,,,,"0.94","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-29",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-30",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-10-31",,,,,"0.34","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-01",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-02",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-05",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-06",,,,,"0.01","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-07",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-08",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-09",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-10",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-11",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-12",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-15",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-16",,,,,"0.81","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-17",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-18",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-21",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-22",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-23",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-24",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-27",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-28",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-29",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-11-30",,,,,"0.89","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-01",,,,,"0.55","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-03",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-04",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-05",,,,,"0.02","0.3","1",,,,,,,,"0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-06",,,,,"0.06","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-07",,,,,"0.15","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-08",,,,,"0.02","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-09",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-10",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-11",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-12",,,,,"0.28","0.9","1",,,,,,,"0.2","0.3",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-13",,,,,"0.17","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-14",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-15",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-16",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-17",,,,,"0.16","2.0","2",,,,,,,"0.2","0.2",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-18",,,,,"0.47","0.0","1",,,,,,,,"0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-19",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-20",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1MABR0023","ATTLEBORO 0.9 ENE, MA US","41.9358","-71.2806","37.8","2016-12-21",,,,,"0.00","0.0","0",,,,,,,"0.0","0.0",,,,,,,,,,
